fitness,iteration
27639322,19157
27639322,19158
27639328,19159
27639469,19160
27639946,19161
27640123,19162
27640123,19163
27640147,19164
27640212,19165
27640212,19166
27640519,19167
27640656,19168
27640656,19169
27640741,19170
27640741,19171
27640762,19172
27640762,19173
27640762,19174
27640845,19175
27640908,19176
27640929,19177
27640929,19178
27641143,19179
27641337,19180
27641531,19181
27641583,19182
27641583,19183
27641669,19184
27641669,19185
27641669,19186
27641718,19187
27641718,19188
27641718,19189
27641808,19190
27641818,19191
27641878,19192
27641878,19193
27641990,19194
27641990,19195
27642084,19196
27642084,19197
27642108,19198
27642183,19199
27642239,19200
27642340,19201
27642340,19202
27642618,19203
27642618,19204
27642618,19205
27642618,19206
27642766,19207
27643005,19208
27643042,19209
27643138,19210
27643138,19211
27643291,19212
27643291,19213
27643365,19214
27643389,19215
27643404,19216
27643404,19217
27643412,19218
27643655,19219
27643655,19220
27643930,19221
27644020,19222
27644020,19223
27644167,19224
27644233,19225
27644378,19226
27644382,19227
27644680,19228
27644680,19229
27644720,19230
27644780,19231
27644780,19232
27644954,19233
27644954,19234
27644988,19235
27645229,19236
27645229,19237
27645229,19238
27645229,19239
27645229,19240
27645335,19241
27645335,19242
27645335,19243
27645335,19244
27645499,19245
27645499,19246
27645499,19247
27645499,19248
27645616,19249
27645758,19250
27645787,19251
27645859,19252
27645975,19253
27646133,19254
27646561,19255
27646628,19256
27646659,19257
27646745,19258
27646745,19259
27646814,19260
27646972,19261
27646972,19262
27647099,19263
27647161,19264
27647161,19265
27647287,19266
27647415,19267
27647473,19268
27647538,19269
27647676,19270
27647676,19271
27647851,19272
27648062,19273
27648100,19274
27648133,19275
27648321,19276
27648321,19277
27648387,19278
27648415,19279
27648548,19280
27648548,19281
27648762,19282
27648965,19283
27648982,19284
27649037,19285
27649312,19286
27649312,19287
27649388,19288
27649388,19289
27649410,19290
27649479,19291
27649479,19292
27649484,19293
27649526,19294
27649608,19295
27649608,19296
27649608,19297
27649608,19298
27649608,19299
27649688,19300
27649714,19301
27649714,19302
27649963,19303
27649963,19304
27649963,19305
27649963,19306
27650048,19307
27650186,19308
27650264,19309
27650264,19310
27650345,19311
27650354,19312
27650548,19313
27650559,19314
27650716,19315
27650763,19316
27650763,19317
27650897,19318
27651196,19319
27651196,19320
27651223,19321
27651454,19322
27651510,19323
27651510,19324
27651510,19325
27651620,19326
27651718,19327
27651841,19328
27652048,19329
27652048,19330
27652093,19331
27652166,19332
27652187,19333
27652187,19334
27652187,19335
27652233,19336
27652453,19337
27652568,19338
27652596,19339
27652800,19340
27653114,19341
27653140,19342
27653140,19343
27653177,19344
27653316,19345
27653373,19346
27653442,19347
27653486,19348
27653619,19349
27653734,19350
27653734,19351
27653763,19352
27653872,19353
27653872,19354
27653959,19355
27654183,19356
27654436,19357
27654494,19358
27654520,19359
27654646,19360
27654694,19361
27654723,19362
27654738,19363
27654944,19364
27655005,19365
27655005,19366
27655005,19367
27655069,19368
27655121,19369
27655192,19370
27655296,19371
27655536,19372
27655536,19373
27655578,19374
27655642,19375
27655920,19376
27655930,19377
27655971,19378
27656067,19379
27656087,19380
27656166,19381
27656205,19382
27656360,19383
27656505,19384
27656602,19385
27656602,19386
27656639,19387
27656639,19388
27656653,19389
27656682,19390
27656746,19391
27656746,19392
27656776,19393
27656932,19394
27656932,19395
27657055,19396
27657055,19397
27657055,19398
27657055,19399
27657055,19400
27657055,19401
27657106,19402
27657106,19403
27657408,19404
27657573,19405
27657764,19406
27657764,19407
27657855,19408
27657908,19409
27658014,19410
27658121,19411
27658304,19412
27658438,19413
27658438,19414
27658438,19415
27658684,19416
27658832,19417
27658845,19418
27659005,19419
27659005,19420
27659050,19421
27659157,19422
27659272,19423
27659289,19424
27659289,19425
27659384,19426
27659384,19427
27659603,19428
27659621,19429
27659621,19430
27659779,19431
27659927,19432
27660024,19433
27660043,19434
27660120,19435
27660120,19436
27660323,19437
27660326,19438
27660481,19439
27660481,19440
27660598,19441
27660680,19442
27660680,19443
27660680,19444
27660812,19445
27660837,19446
27660837,19447
27660837,19448
27660938,19449
27661059,19450
27661123,19451
27661123,19452
27661123,19453
27661199,19454
27661375,19455
27661375,19456
27661549,19457
27661713,19458
27661765,19459
27661765,19460
27661825,19461
27661825,19462
27661864,19463
27661883,19464
27661983,19465
27661983,19466
27662070,19467
27662115,19468
27662115,19469
27662179,19470
27662273,19471
27662347,19472
27662347,19473
27662366,19474
27662366,19475
27662366,19476
27662498,19477
27662586,19478
27662705,19479
27662759,19480
27662766,19481
27662766,19482
27662959,19483
27663223,19484
27663318,19485
27663453,19486
27663504,19487
27663595,19488
27663637,19489
27663815,19490
27663887,19491
27663945,19492
27663988,19493
27664055,19494
27664276,19495
27664276,19496
27664374,19497
27664374,19498
27664374,19499
27664374,19500
27664507,19501
27664509,19502
27664509,19503
27664528,19504
27664748,19505
27664811,19506
27664811,19507
27664932,19508
27664932,19509
27664932,19510
27664948,19511
27665043,19512
27665176,19513
27665316,19514
27665355,19515
27665445,19516
27665548,19517
27665548,19518
27665548,19519
27665551,19520
27665551,19521
27665682,19522
27665783,19523
27665783,19524
27665783,19525
27665966,19526
27666031,19527
27666085,19528
27666155,19529
27666252,19530
27666458,19531
27666549,19532
27666567,19533
27666653,19534
27666744,19535
27666865,19536
27666899,19537
27666949,19538
27666949,19539
27666982,19540
27667045,19541
27667047,19542
27667047,19543
27667119,19544
27667119,19545
27667119,19546
27667165,19547
27667255,19548
27667256,19549
27667256,19550
27667375,19551
27667419,19552
27667441,19553
27667441,19554
27667441,19555
27667472,19556
27667549,19557
27667619,19558
27667735,19559
27667777,19560
27667777,19561
27667777,19562
27667818,19563
27667818,19564
27668039,19565
27668141,19566
27668262,19567
27668284,19568
27668448,19569
27668466,19570
27668640,19571
27668733,19572
27668783,19573
27668783,19574
27668842,19575
27668989,19576
27669165,19577
27669205,19578
27669321,19579
27669370,19580
27669544,19581
27669558,19582
27669599,19583
27669783,19584
27669783,19585
27669783,19586
27669783,19587
27669817,19588
27669817,19589
27669889,19590
27670100,19591
27670100,19592
27670100,19593
27670100,19594
27670165,19595
27670270,19596
27670336,19597
27670363,19598
27670565,19599
27670616,19600
27670647,19601
27670653,19602
27670653,19603
27670720,19604
27670918,19605
27670918,19606
27670986,19607
27671188,19608
27671188,19609
27671299,19610
27671462,19611
27671610,19612
27671610,19613
27671659,19614
27671659,19615
27671659,19616
27671659,19617
27671774,19618
27671774,19619
27672110,19620
27672397,19621
27672397,19622
27672534,19623
27672628,19624
27673075,19625
27673075,19626
27673088,19627
27673088,19628
27673088,19629
27673293,19630
27673293,19631
27673293,19632
27673354,19633
27673460,19634
27673466,19635
27673572,19636
27673572,19637
27673597,19638
27673751,19639
27673997,19640
27674261,19641
27674415,19642
27674461,19643
27674461,19644
27674574,19645
27674574,19646
27674585,19647
27674610,19648
27674684,19649
27674892,19650
27674896,19651
27674896,19652
27674933,19653
27675052,19654
27675103,19655
27675103,19656
27675242,19657
27675242,19658
27675242,19659
27675242,19660
27675251,19661
27675265,19662
27675331,19663
27675501,19664
27675609,19665
27675621,19666
27675665,19667
27675670,19668
27675839,19669
27675839,19670
27675993,19671
27675993,19672
27675993,19673
27676075,19674
27676119,19675
27676340,19676
27676340,19677
27676340,19678
27676538,19679
27676538,19680
27676594,19681
27676596,19682
27676596,19683
27676683,19684
27676771,19685
27676771,19686
27676771,19687
27676771,19688
27676771,19689
27676892,19690
27676981,19691
27677060,19692
27677080,19693
27677355,19694
27677355,19695
27677382,19696
27677382,19697
27677646,19698
27677747,19699
27677802,19700
27677802,19701
27677964,19702
27677996,19703
27678031,19704
27678107,19705
27678169,19706
27678365,19707
27678401,19708
27678401,19709
27678410,19710
27678410,19711
27678464,19712
27678615,19713
27678679,19714
27678843,19715
27679055,19716
27679267,19717
27679608,19718
27679674,19719
27679829,19720
27679873,19721
27679873,19722
27679895,19723
27679898,19724
27679980,19725
27679980,19726
27679980,19727
27679980,19728
27680086,19729
27680171,19730
27680197,19731
27680310,19732
27680393,19733
27680393,19734
27680393,19735
27680512,19736
27680512,19737
27680549,19738
27680673,19739
27680945,19740
27681039,19741
27681084,19742
27681084,19743
27681101,19744
27681185,19745
27681287,19746
27681355,19747
27681475,19748
27681525,19749
27681525,19750
27681638,19751
27681638,19752
27681638,19753
27681638,19754
27681638,19755
27681638,19756
27681638,19757
27681645,19758
27681749,19759
27681839,19760
27681839,19761
27682193,19762
27682193,19763
27682201,19764
27682249,19765
27682254,19766
27682316,19767
27682354,19768
27682451,19769
27682451,19770
27682769,19771
27682927,19772
27682927,19773
27683155,19774
27683155,19775
27683155,19776
27683157,19777
27683215,19778
27683312,19779
27683426,19780
27683429,19781
27683652,19782
27683774,19783
27684090,19784
27684150,19785
27684174,19786
27684189,19787
27684289,19788
27684289,19789
27684312,19790
27684312,19791
27684510,19792
27684875,19793
27685045,19794
27685096,19795
27685270,19796
27685270,19797
27685431,19798
27685535,19799
27685633,19800
27685676,19801
27685793,19802
27685793,19803
27685987,19804
27686024,19805
27686024,19806
27686066,19807
27686066,19808
27686066,19809
27686173,19810
27686233,19811
27686278,19812
27686338,19813
27686417,19814
27686425,19815
27686494,19816
27686589,19817
27686644,19818
27686644,19819
27686644,19820
27686647,19821
27686648,19822
27686648,19823
27686804,19824
27687029,19825
27687090,19826
27687090,19827
27687138,19828
27687138,19829
27687166,19830
27687166,19831
27687341,19832
27687411,19833
27687584,19834
27687642,19835
27687769,19836
27687883,19837
27687934,19838
27687934,19839
27687994,19840
27687994,19841
27688114,19842
27688148,19843
27688226,19844
27688326,19845
27688360,19846
27688456,19847
27688551,19848
27688623,19849
27688633,19850
27688634,19851
27688662,19852
27688801,19853
27688801,19854
27688883,19855
27688884,19856
27688995,19857
27689002,19858
27689002,19859
27689094,19860
27689233,19861
27689233,19862
27689244,19863
27689295,19864
27689295,19865
27689295,19866
27689295,19867
27689387,19868
27689528,19869
27689528,19870
27689643,19871
27689643,19872
27689643,19873
27689651,19874
27689651,19875
27689750,19876
27689750,19877
27689763,19878
27689763,19879
27689763,19880
27689881,19881
27690045,19882
27690076,19883
27690330,19884
27690407,19885
27690601,19886
27690604,19887
27690604,19888
27690604,19889
27690604,19890
27690604,19891
27690753,19892
27690911,19893
27690947,19894
27691055,19895
27691111,19896
27691111,19897
27691158,19898
27691209,19899
27691209,19900
27691327,19901
27691331,19902
27691424,19903
27691461,19904
27691461,19905
27691822,19906
27691982,19907
27692066,19908
27692107,19909
27692314,19910
27692355,19911
27692355,19912
27692361,19913
27692361,19914
27692388,19915
27692406,19916
27692406,19917
27692569,19918
27692569,19919
27692602,19920
27692693,19921
27692830,19922
27692830,19923
27692830,19924
27692831,19925
27692890,19926
27692890,19927
27692890,19928
27692935,19929
27692935,19930
27692957,19931
27692957,19932
27692957,19933
27693045,19934
27693045,19935
27693057,19936
27693345,19937
27693540,19938
27693540,19939
27693576,19940
27693576,19941
27693576,19942
27693576,19943
27693665,19944
27693749,19945
27693749,19946
27693749,19947
27693828,19948
27693841,19949
27693841,19950
27693841,19951
27693932,19952
27694113,19953
27694113,19954
27694113,19955
27694113,19956
27694113,19957
27694299,19958
27694368,19959
27694418,19960
27694465,19961
27694599,19962
27694617,19963
27694617,19964
27694857,19965
27695028,19966
27695028,19967
27695041,19968
27695236,19969
27695268,19970
27695268,19971
27695327,19972
27695327,19973
27695389,19974
27695389,19975
27695389,19976
27695389,19977
27695475,19978
27695475,19979
27695475,19980
27695514,19981
27695514,19982
27695601,19983
27695786,19984
27695983,19985
27696027,19986
27696082,19987
27696082,19988
27696085,19989
27696085,19990
27696235,19991
27696315,19992
27696315,19993
27696361,19994
27696361,19995
27696361,19996
27696532,19997
27696588,19998
27696683,19999
27696699,20000
27696740,20001
27696740,20002
27696914,20003
27697027,20004
27697109,20005
27697134,20006
27697249,20007
27697261,20008
27697404,20009
27697484,20010
27697484,20011
27697484,20012
27697491,20013
27697491,20014
27697568,20015
27697773,20016
27697876,20017
27697916,20018
27698004,20019
27698004,20020
27698004,20021
27698004,20022
27698032,20023
27698039,20024
27698110,20025
27698121,20026
27698223,20027
27698223,20028
27698299,20029
27698353,20030
27698353,20031
27698365,20032
27698374,20033
27698429,20034
27698448,20035
27698453,20036
27698502,20037
27698530,20038
27698532,20039
27698533,20040
27698679,20041
27698731,20042
27698731,20043
27698805,20044
27698977,20045
27699203,20046
27699261,20047
27699261,20048
27699435,20049
27699435,20050
27699531,20051
27699531,20052
27699571,20053
27699607,20054
27699615,20055
27699615,20056
27699765,20057
27699788,20058
27699788,20059
27699999,20060
27700026,20061
27700207,20062
27700220,20063
27700423,20064
27700457,20065
27700623,20066
27700671,20067
27700712,20068
27700728,20069
27700728,20070
27701002,20071
27701002,20072
27701012,20073
27701177,20074
27701177,20075
27701177,20076
27701178,20077
27701273,20078
27701383,20079
27701471,20080
27701482,20081
27701551,20082
27701623,20083
27701784,20084
27701876,20085
27701876,20086
27701917,20087
27701917,20088
27702005,20089
27702005,20090
27702192,20091
27702271,20092
27702364,20093
27702439,20094
27702673,20095
27702769,20096
27702769,20097
27702839,20098
27702839,20099
27702846,20100
27702918,20101
27703094,20102
27703094,20103
27703094,20104
27703106,20105
27703258,20106
27703332,20107
27703460,20108
27703628,20109
27703666,20110
27703729,20111
27703812,20112
27703812,20113
27703885,20114
27704063,20115
27704117,20116
27704124,20117
27704316,20118
27704316,20119
27704316,20120
27704580,20121
27704709,20122
27704874,20123
27704907,20124
27704907,20125
27705097,20126
27705157,20127
27705157,20128
27705403,20129
27705403,20130
27705439,20131
27705547,20132
27705547,20133
27705567,20134
27705697,20135
27705711,20136
27705868,20137
27705911,20138
27705925,20139
27706014,20140
27706014,20141
27706122,20142
27706242,20143
27706325,20144
27706325,20145
27706404,20146
27706646,20147
27706675,20148
27706675,20149
27706675,20150
27706715,20151
27706862,20152
27706862,20153
27706900,20154
27706900,20155
27706915,20156
27706915,20157
27706930,20158
27706984,20159
27707044,20160
27707068,20161
27707093,20162
27707099,20163
27707144,20164
27707144,20165
27707201,20166
27707314,20167
27707314,20168
27707514,20169
27707514,20170
27707514,20171
27707514,20172
27707514,20173
27707569,20174
27707718,20175
27707718,20176
27707760,20177
27707839,20178
27707839,20179
27707839,20180
27707839,20181
27707907,20182
27707968,20183
27707987,20184
27708081,20185
27708117,20186
27708142,20187
27708142,20188
27708142,20189
27708219,20190
27708303,20191
27708416,20192
27708416,20193
27708514,20194
27708545,20195
27708603,20196
27708704,20197
27708740,20198
27708800,20199
27708930,20200
27708930,20201
27708998,20202
27708998,20203
27709013,20204
27709163,20205
27709326,20206
27709326,20207
27709391,20208
27709395,20209
27709597,20210
27709597,20211
27709662,20212
27709791,20213
27709791,20214
27709806,20215
27709809,20216
27709988,20217
27710079,20218
27710214,20219
27710214,20220
27710214,20221
27710214,20222
27710268,20223
27710329,20224
27710481,20225
27710647,20226
27710671,20227
27710850,20228
27711069,20229
27711157,20230
27711220,20231
27711220,20232
27711305,20233
27711305,20234
27711614,20235
27711615,20236
27711684,20237
27711844,20238
27711993,20239
27712130,20240
27712130,20241
27712182,20242
27712269,20243
27712269,20244
27712269,20245
27712312,20246
27712458,20247
27712664,20248
27712748,20249
27712774,20250
27712846,20251
27712846,20252
27712846,20253
27712904,20254
27713069,20255
27713069,20256
27713069,20257
27713269,20258
27713461,20259
27713461,20260
27713511,20261
27713511,20262
27713648,20263
27713648,20264
27713650,20265
27713756,20266
27713911,20267
27713911,20268
27713959,20269
27713959,20270
27714046,20271
27714056,20272
27714088,20273
27714088,20274
27714141,20275
27714155,20276
27714171,20277
27714171,20278
27714172,20279
27714172,20280
27714172,20281
27714178,20282
27714247,20283
27714247,20284
27714247,20285
27714247,20286
27714247,20287
27714402,20288
27714543,20289
27714733,20290
27714837,20291
27714906,20292
27714933,20293
27714986,20294
27714986,20295
27714986,20296
27715002,20297
27715065,20298
27715175,20299
27715188,20300
27715188,20301
27715344,20302
27715399,20303
27715522,20304
27715557,20305
27715603,20306
27715603,20307
27715618,20308
27715794,20309
27715794,20310
27715794,20311
27715804,20312
27715804,20313
27715804,20314
27715941,20315
27715946,20316
27716040,20317
27716130,20318
27716130,20319
27716130,20320
27716130,20321
27716130,20322
27716130,20323
27716130,20324
27716267,20325
27716530,20326
27716600,20327
27716643,20328
27716643,20329
27716646,20330
27716780,20331
27716861,20332
27716861,20333
27716861,20334
27717015,20335
27717205,20336
27717205,20337
27717230,20338
27717496,20339
27717583,20340
27717742,20341
27717742,20342
27717742,20343
27717796,20344
27717851,20345
27717923,20346
27717930,20347
27717930,20348
27717933,20349
27717995,20350
27718140,20351
27718229,20352
27718229,20353
27718237,20354
27718307,20355
27718390,20356
27718390,20357
27718432,20358
27718432,20359
27718432,20360
27718432,20361
27718435,20362
27718435,20363
27718435,20364
27718497,20365
27718583,20366
27718598,20367
27718648,20368
27718772,20369
27718914,20370
27718914,20371
27718914,20372
27718979,20373
27718979,20374
27719277,20375
27719421,20376
27719421,20377
27719512,20378
27719590,20379
27719612,20380
27719612,20381
27719669,20382
27719669,20383
27719774,20384
27719900,20385
27719904,20386
27719911,20387
27720114,20388
27720210,20389
27720248,20390
27720248,20391
27720248,20392
27720248,20393
27720248,20394
27720531,20395
27720531,20396
27720584,20397
27720889,20398
27720935,20399
27721074,20400
27721074,20401
27721074,20402
27721135,20403
27721135,20404
27721190,20405
27721282,20406
27721282,20407
27721303,20408
27721387,20409
27721387,20410
27721505,20411
27721641,20412
27721751,20413
27721800,20414
27721851,20415
27721900,20416
27721908,20417
27721908,20418
27721922,20419
27721922,20420
27722009,20421
27722009,20422
27722009,20423
27722172,20424
27722246,20425
27722335,20426
27722518,20427
27722518,20428
27722566,20429
27722587,20430
27722739,20431
27722739,20432
27722802,20433
27722863,20434
27722863,20435
27722951,20436
27722951,20437
27723014,20438
27723016,20439
27723205,20440
27723205,20441
27723205,20442
27723287,20443
27723313,20444
27723441,20445
27723528,20446
27723528,20447
27723528,20448
27723582,20449
27723897,20450
27723929,20451
27724002,20452
27724192,20453
27724235,20454
27724235,20455
27724261,20456
27724369,20457
27724369,20458
27724382,20459
27724490,20460
27724596,20461
27724658,20462
27724730,20463
27724730,20464
27724730,20465
27724752,20466
27724859,20467
27724981,20468
27724981,20469
27725183,20470
27725236,20471
27725357,20472
27725399,20473
27725498,20474
27725498,20475
27725619,20476
27725707,20477
27725743,20478
27725834,20479
27725834,20480
27725834,20481
27725834,20482
27725955,20483
27725955,20484
27725955,20485
27725993,20486
27725995,20487
27726011,20488
27726115,20489
27726115,20490
27726432,20491
27726530,20492
27726684,20493
27726684,20494
27726788,20495
27726850,20496
27726976,20497
27726976,20498
27727112,20499
27727132,20500
27727341,20501
27727626,20502
27727629,20503
27727629,20504
27727629,20505
27727691,20506
27727883,20507
27727962,20508
27727962,20509
27728111,20510
27728361,20511
27728361,20512
27728503,20513
27728690,20514
27728690,20515
27728747,20516
27728793,20517
27728805,20518
27728894,20519
27728894,20520
27728964,20521
27728991,20522
27728996,20523
27729080,20524
27729109,20525
27729154,20526
27729159,20527
27729159,20528
27729159,20529
27729318,20530
27729365,20531
27729572,20532
27729734,20533
27729887,20534
27729887,20535
27729965,20536
27729969,20537
27729969,20538
27729969,20539
27730143,20540
27730149,20541
27730266,20542
27730306,20543
27730306,20544
27730411,20545
27730411,20546
27730411,20547
27730421,20548
27730721,20549
27730763,20550
27730785,20551
27730853,20552
27730923,20553
27731101,20554
27731103,20555
27731205,20556
27731205,20557
27731215,20558
27731306,20559
27731382,20560
27731382,20561
27731382,20562
27731382,20563
27731491,20564
27731491,20565
27731499,20566
27731540,20567
27731540,20568
27731622,20569
27731782,20570
27732002,20571
27732395,20572
27732395,20573
27732440,20574
27732635,20575
27732821,20576
27732821,20577
27733241,20578
27733489,20579
27733564,20580
27733826,20581
27733826,20582
27733826,20583
27733847,20584
27733935,20585
27734030,20586
27734145,20587
27734221,20588
27734591,20589
27734596,20590
27734596,20591
27734607,20592
27734669,20593
27734862,20594
27734872,20595
27734906,20596
27734906,20597
27734988,20598
27735033,20599
27735033,20600
27735033,20601
27735161,20602
27735311,20603
27735434,20604
27735501,20605
27735501,20606
27735638,20607
27735798,20608
27735798,20609
27735798,20610
27735798,20611
27735882,20612
27736039,20613
27736208,20614
27736208,20615
27736208,20616
27736208,20617
27736291,20618
27736291,20619
27736291,20620
27736294,20621
27736303,20622
27736690,20623
27736690,20624
27736737,20625
27737016,20626
27737096,20627
27737096,20628
27737247,20629
27737290,20630
27737400,20631
27737511,20632
27737511,20633
27737549,20634
27737574,20635
27737793,20636
27737946,20637
27738065,20638
27738098,20639
27738236,20640
27738411,20641
27738411,20642
27738543,20643
27738543,20644
27738639,20645
27738762,20646
27738887,20647
27738887,20648
27738887,20649
27738983,20650
27739092,20651
27739178,20652
27739231,20653
27739231,20654
27739231,20655
27739231,20656
27739231,20657
27739318,20658
27739318,20659
27739359,20660
27739359,20661
27739359,20662
27739380,20663
27739380,20664
27739380,20665
27739380,20666
27739380,20667
27739445,20668
27739545,20669
27739593,20670
27739593,20671
27739593,20672
27739593,20673
27739743,20674
27739752,20675
27739787,20676
27739787,20677
27739813,20678
27739813,20679
27739829,20680
27739859,20681
27739859,20682
27739859,20683
27739984,20684
27739984,20685
27740143,20686
27740297,20687
27740297,20688
27740356,20689
27740356,20690
27740356,20691
27740359,20692
27740506,20693
27740506,20694
27740506,20695
27740506,20696
27740506,20697
27740571,20698
27740689,20699
27740697,20700
27740697,20701
27740784,20702
27740849,20703
27740957,20704
27740964,20705
27740964,20706
27740964,20707
27740964,20708
27741048,20709
27741246,20710
27741246,20711
27741249,20712
27741377,20713
27741387,20714
27741443,20715
27741443,20716
27741487,20717
27741487,20718
27741497,20719
27741521,20720
27741521,20721
27741533,20722
27741533,20723
27741565,20724
27741704,20725
27741811,20726
27741839,20727
27741839,20728
27741910,20729
27741942,20730
27741985,20731
27742162,20732
27742162,20733
27742283,20734
27742283,20735
27742442,20736
27742504,20737
27742504,20738
27742603,20739
27742759,20740
27742983,20741
27743020,20742
27743210,20743
27743210,20744
27743210,20745
27743210,20746
27743210,20747
27743356,20748
27743428,20749
27743428,20750
27743428,20751
27743429,20752
27743469,20753
27743477,20754
27743663,20755
27743663,20756
27743663,20757
27743681,20758
27743714,20759
27743714,20760
27743758,20761
27743922,20762
27744023,20763
27744127,20764
27744127,20765
27744271,20766
27744276,20767
27744332,20768
27744434,20769
27744434,20770
27744668,20771
27744680,20772
27744680,20773
27744822,20774
27744822,20775
27744822,20776
27744822,20777
27744887,20778
27744887,20779
27745012,20780
27745012,20781
27745069,20782
27745172,20783
27745280,20784
27745280,20785
27745280,20786
27745318,20787
27745427,20788
27745514,20789
27745752,20790
27745798,20791
27745963,20792
27745963,20793
27746258,20794
27746258,20795
27746258,20796
27746380,20797
27746574,20798
27746586,20799
27746727,20800
27746727,20801
27746740,20802
27746801,20803
27746826,20804
27746826,20805
27746900,20806
27747160,20807
27747160,20808
27747160,20809
27747358,20810
27747358,20811
27747476,20812
27747600,20813
27747647,20814
27747844,20815
27747844,20816
27747970,20817
27748003,20818
27748057,20819
27748057,20820
27748057,20821
27748057,20822
27748232,20823
27748268,20824
27748268,20825
27748312,20826
27748490,20827
27748490,20828
27748666,20829
27748666,20830
27748793,20831
27748926,20832
27748942,20833
27748942,20834
27749074,20835
27749074,20836
27749074,20837
27749167,20838
27749220,20839
27749269,20840
27749307,20841
27749375,20842
27749375,20843
27749397,20844
27749482,20845
27749592,20846
27749592,20847
27749834,20848
27749900,20849
27749994,20850
27750035,20851
27750162,20852
27750162,20853
27750276,20854
27750288,20855
27750428,20856
27750430,20857
27750460,20858
27750492,20859
27750575,20860
27750674,20861
27750760,20862
27750836,20863
27750836,20864
27751028,20865
27751217,20866
27751217,20867
27751217,20868
27751217,20869
27751335,20870
27751335,20871
27751363,20872
27751481,20873
27751481,20874
27751481,20875
27751481,20876
27751481,20877
27751614,20878
27751614,20879
27751689,20880
27751689,20881
27751880,20882
27751880,20883
27752068,20884
27752162,20885
27752178,20886
27752260,20887
27752372,20888
27752666,20889
27752743,20890
27752743,20891
27752940,20892
27752988,20893
27753080,20894
27753089,20895
27753189,20896
27753277,20897
27753277,20898
27753317,20899
27753317,20900
27753500,20901
27753574,20902
27753717,20903
27754056,20904
27754276,20905
27754513,20906
27754558,20907
27754735,20908
27754908,20909
27754974,20910
27755030,20911
27755030,20912
27755030,20913
27755030,20914
27755056,20915
27755104,20916
27755104,20917
27755109,20918
27755141,20919
27755204,20920
27755204,20921
27755247,20922
27755326,20923
27755328,20924
27755328,20925
27755328,20926
27755405,20927
27755503,20928
27755670,20929
27755670,20930
27755670,20931
27755670,20932
27755693,20933
27755725,20934
27755917,20935
27755917,20936
27756384,20937
27756468,20938
27756468,20939
27756468,20940
27756468,20941
27756821,20942
27756821,20943
27756905,20944
27757383,20945
27757383,20946
27757402,20947
27757402,20948
27757402,20949
27757402,20950
27757652,20951
27757652,20952
27757761,20953
27757865,20954
27757865,20955
27757873,20956
27757873,20957
27757920,20958
27757922,20959
27757930,20960
27757937,20961
27757993,20962
27758110,20963
27758354,20964
27758404,20965
27758527,20966
27758580,20967
27758594,20968
27758594,20969
27758690,20970
27758851,20971
27758851,20972
27758851,20973
27758851,20974
27758881,20975
27758881,20976
27758881,20977
27758881,20978
27758908,20979
27759243,20980
27759268,20981
27759416,20982
27759416,20983
27759416,20984
27759416,20985
27759416,20986
27759435,20987
27759435,20988
27759556,20989
27759609,20990
27759739,20991
27759739,20992
27759748,20993
27759797,20994
27759797,20995
27759821,20996
27759821,20997
27759971,20998
27760187,20999
27760239,21000
27760239,21001
27760388,21002
27760390,21003
27760578,21004
27760766,21005
27760884,21006
27760884,21007
27760923,21008
27761098,21009
27761118,21010
27761172,21011
27761183,21012
27761504,21013
27761504,21014
27761538,21015
27761538,21016
27761590,21017
27761590,21018
27761721,21019
27761912,21020
27762047,21021
27762047,21022
27762104,21023
27762206,21024
27762206,21025
27762257,21026
27762257,21027
27762369,21028
27762437,21029
27762517,21030
27762517,21031
27762517,21032
27762517,21033
27762787,21034
27762787,21035
27762787,21036
27762806,21037
27762914,21038
27763036,21039
27763036,21040
27763036,21041
27763071,21042
27763071,21043
27763071,21044
27763071,21045
27763178,21046
27763204,21047
27763219,21048
27763248,21049
27763248,21050
27763372,21051
27763372,21052
27763477,21053
27763513,21054
27763527,21055
27763586,21056
27763699,21057
27763699,21058
27763894,21059
27764042,21060
27764106,21061
27764131,21062
27764240,21063
27764317,21064
27764472,21065
27764472,21066
27764619,21067
27764619,21068
27764778,21069
27764918,21070
27765019,21071
27765019,21072
27765140,21073
27765140,21074
27765205,21075
27765350,21076
27765576,21077
27765576,21078
27765650,21079
27765650,21080
27765695,21081
27765695,21082
27765746,21083
27765934,21084
27765964,21085
27765964,21086
27765964,21087
27765983,21088
27765983,21089
27766058,21090
27766086,21091
27766123,21092
27766140,21093
27766140,21094
27766140,21095
27766413,21096
27766482,21097
27766482,21098
27766482,21099
27766648,21100
27766648,21101
27766656,21102
27766656,21103
27766656,21104
27766930,21105
27767090,21106
27767102,21107
27767102,21108
27767242,21109
27767242,21110
27767242,21111
27767323,21112
27767485,21113
27767561,21114
27767734,21115
27767811,21116
27767811,21117
27767924,21118
27768044,21119
27768125,21120
27768223,21121
27768404,21122
27768435,21123
27768528,21124
27768584,21125
27768707,21126
27768791,21127
27768791,21128
27768975,21129
27769072,21130
27769145,21131
27769145,21132
27769145,21133
27769145,21134
27769186,21135
27769186,21136
27769186,21137
27769273,21138
27769460,21139
27769549,21140
27769650,21141
27769650,21142
27769765,21143
27769809,21144
27769861,21145
27769898,21146
27769981,21147
27769981,21148
27769981,21149
27769990,21150
27770090,21151
27770090,21152
27770109,21153
27770138,21154
